845216	/scratch/cgsb/huang/ucsc
192696568	/scratch/cgsb/huang/1001_genomes
149920	/scratch/cgsb/huang/general
224200308	/scratch/cgsb/huang/Illumina_iGenomes
67499660	/scratch/cgsb/huang/dap
7848	/scratch/cgsb/huang/users
12	/scratch/cgsb/huang/dap_hs
222128	/scratch/cgsb/huang/jbrowse_common
17934240	/scratch/cgsb/huang/genomes
503555904	/scratch/cgsb/huang
6044376	/scratch/cgsb/ncbi/taxdmp
537236	/scratch/cgsb/ncbi/sprot
37947020	/scratch/cgsb/ncbi/bacteria
8288848	/scratch/cgsb/ncbi/kraken_cz
8485200	/scratch/cgsb/ncbi/pfam
256820	/scratch/cgsb/ncbi/repbase
253136	/scratch/cgsb/ncbi/Rfam
3908	/scratch/cgsb/ncbi/miRBase
249956732	/scratch/cgsb/ncbi/kraken
238681444	/scratch/cgsb/ncbi/blast
550454724	/scratch/cgsb/ncbi
459456916	/scratch/cgsb/rockman/Strebgenome
3183396424	/scratch/cgsb/rockman/lmn3
21431644	/scratch/cgsb/rockman/mk5636
23204	/scratch/cgsb/rockman/cz12
965240	/scratch/cgsb/rockman/gmap
648045600	/scratch/cgsb/rockman/IsoSeq
72638500	/scratch/cgsb/rockman/mrb443
497960	/scratch/cgsb/rockman/programs
167815868	/scratch/cgsb/rockman/mr176
10623584	/scratch/cgsb/rockman/ap117
17800616	/scratch/cgsb/rockman/vmc7
727652240	/scratch/cgsb/rockman/minion
21409772	/scratch/cgsb/rockman/genomes
146581964	/scratch/cgsb/rockman/open
3015551080	/scratch/cgsb/rockman/ddr2
8493890616	/scratch/cgsb/rockman
1221862628	/scratch/cgsb/gunsiano/ke14
3186792692	/scratch/cgsb/gunsiano/ra1431
260310788	/scratch/cgsb/gunsiano/sean
409468608	/scratch/cgsb/gunsiano/jyl9
804866280	/scratch/cgsb/gunsiano/aa144
1898520	/scratch/cgsb/gunsiano/lg1883
1196105628	/scratch/cgsb/gunsiano/archive
7081305148	/scratch/cgsb/gunsiano
7404436	/scratch/cgsb/mazzoni/SynHoxA_delHoxA_mm10_genome
424152	/scratch/cgsb/mazzoni/bigwigs_for_dylan
11920948	/scratch/cgsb/mazzoni/UCSC_dm6
103480780	/scratch/cgsb/mazzoni/UCSC_mm10
73327068	/scratch/cgsb/mazzoni/Libraries_aligned_synHoxA_delHoxA_mm10
7404972	/scratch/cgsb/mazzoni/SynHoxA_mm10_genome
8	/scratch/cgsb/mazzoni/Scripts_DylanRahe
131534908	/scratch/cgsb/mazzoni/UCSC_hg38
178156	/scratch/cgsb/mazzoni/ecoli
4	/scratch/cgsb/mazzoni/Libraries_aligned_synHoxA_mm10
16	/scratch/cgsb/mazzoni/Scripts_MilicaBulajic
335675452	/scratch/cgsb/mazzoni
40432872	/scratch/cgsb/sequme/tmp
732776872	/scratch/cgsb/sequme/db
223640816	/scratch/cgsb/sequme/log
8	/scratch/cgsb/sequme/var
8	/scratch/cgsb/sequme/etc
996850580	/scratch/cgsb/sequme
32	/scratch/cgsb/carlton/sudhir
226792	/scratch/cgsb/carlton/for_Sally
32	/scratch/cgsb/carlton/hk538
5510460	/scratch/cgsb/carlton/NIMR_PGM_RESULTS
723533076	/scratch/cgsb/carlton/Raw_data
15165932	/scratch/cgsb/carlton/Tf_ATCC30924_KV1_ASSEMBLY
2322508	/scratch/cgsb/carlton/Julia
145119288	/scratch/cgsb/carlton/NIMR_PGM_DATA
14771984	/scratch/cgsb/carlton/Reference_genomes
6712120	/scratch/cgsb/carlton/Susan_16S_DEP_rawdata
1880217140	/scratch/cgsb/carlton/Pvivax
925276156	/scratch/cgsb/carlton/dan
80913712	/scratch/cgsb/carlton/Tf_ATCC30924_KV1_DNA_Hiseq
327952136	/scratch/cgsb/carlton/swapna
4872778072	/scratch/cgsb/carlton/MB_ddRAD
383763788	/scratch/cgsb/carlton/pfIndia
3580852180	/scratch/cgsb/carlton/steven
26724	/scratch/cgsb/carlton/Scripts
2477304	/scratch/cgsb/carlton/Analysis_Multiseqref_013
162605676	/scratch/cgsb/carlton/sally
457548	/scratch/cgsb/carlton/Schatz_assemblies
6796	/scratch/cgsb/carlton/modules
13131175944	/scratch/cgsb/carlton
13950788	/scratch/cgsb/smith/tests
35731440	/scratch/cgsb/smith/original_pol321_fastqs
127043752	/scratch/cgsb/smith/pol321
35731436	/scratch/cgsb/smith/sra
779108	/scratch/cgsb/smith/oldyeaststuff
6592040	/scratch/cgsb/smith/ScerIndex
70441544	/scratch/cgsb/smith/TonyJeff_Human_OFs
539268	/scratch/cgsb/smith/duncans_output
5027268	/scratch/cgsb/smith/wt_cdc9d
8021356	/scratch/cgsb/smith/ScriptsToRun
494983936	/scratch/cgsb/smith
1807662720	/scratch/cgsb/bonneau/rice_ch
2158222784	/scratch/cgsb/bonneau/mick
351594756	/scratch/cgsb/bonneau/hua_chris
1808825588	/scratch/cgsb/bonneau/randy
1963620	/scratch/cgsb/bonneau/th17_em
132830424	/scratch/cgsb/bonneau/jason
19111548	/scratch/cgsb/bonneau/chris
2161346504	/scratch/cgsb/bonneau/maria
743912	/scratch/cgsb/bonneau/ComposDataProject
10523095764	/scratch/cgsb/bonneau/xchen
22085192	/scratch/cgsb/bonneau/meisan
18987482816	/scratch/cgsb/bonneau
1204	/scratch/cgsb/sm4431/demux_20121121
1208	/scratch/cgsb/sm4431
20486776	/scratch/cgsb/seqcore/Birnbaum
24	/scratch/cgsb/seqcore/Carlton
24	/scratch/cgsb/seqcore/Piano
128	/scratch/cgsb/seqcore/Gresham
68	/scratch/cgsb/seqcore/Purugganan
20	/scratch/cgsb/seqcore/Vogel
8	/scratch/cgsb/seqcore/Rushlow
152	/scratch/cgsb/seqcore/Ercan
12	/scratch/cgsb/seqcore/Scicchitano
64	/scratch/cgsb/seqcore/Rockman
56	/scratch/cgsb/seqcore/Gunsalus
20487336	/scratch/cgsb/seqcore
41044	/scratch/cgsb/sanjana/commons
500938160	/scratch/cgsb/sanjana/MYCScreen
13097232	/scratch/cgsb/sanjana/ImmuneEvasionScreen_Nir
123831624	/scratch/cgsb/sanjana/ATAC_Antonino
29677328	/scratch/cgsb/sanjana/Cpf1_score
2844064	/scratch/cgsb/sanjana/kentUtils
301592168	/scratch/cgsb/sanjana/231_Nanopore_10kb
13153168	/scratch/cgsb/sanjana/neuronTF_Chip_mazzoni
12479208	/scratch/cgsb/sanjana/immunotherapy
2113501696	/scratch/cgsb/sanjana/tiling_deletion
17431400	/scratch/cgsb/sanjana/stem_rna
7699740	/scratch/cgsb/sanjana/HTA_Sequencing
35147984	/scratch/cgsb/sanjana/index
212020692	/scratch/cgsb/sanjana/cancer_specific_enhancers
3383490732	/scratch/cgsb/sanjana
827712640	/scratch/cgsb/coruzzi/Joseph_RawFastQ_Backup
15021004	/scratch/cgsb/coruzzi/TGA1
42271528	/scratch/cgsb/coruzzi/chipseq_sample_TGA1
14940	/scratch/cgsb/coruzzi/Varalaetal
160999208	/scratch/cgsb/coruzzi/splitRoot
298197212	/scratch/cgsb/coruzzi/bZIP_Dex_ChIP
5915904	/scratch/cgsb/coruzzi/TGA1_inplanta_ForMatt
73408888	/scratch/cgsb/coruzzi/N_W_libraries_for_Ji
56919568	/scratch/cgsb/coruzzi/NRT1_Dose
1973537580	/scratch/cgsb/coruzzi/Drobo
9852792	/scratch/cgsb/coruzzi/TGA1_For_Jose
3120240	/scratch/cgsb/coruzzi/Metasequoia
198733020	/scratch/cgsb/coruzzi/MaizeNdose
4	/scratch/cgsb/coruzzi/checkFolder
43347580	/scratch/cgsb/coruzzi/coruzzilab_pipelines
102460088	/scratch/cgsb/coruzzi/nypg
431392	/scratch/cgsb/coruzzi/Araport11
53981908	/scratch/cgsb/coruzzi/blastdb
144	/scratch/cgsb/coruzzi/publicdatabases
2586251440	/scratch/cgsb/coruzzi/crossSpeciesNetwork
16097196	/scratch/cgsb/coruzzi/CrossSpeciesDose
2776980	/scratch/cgsb/coruzzi/DamID_R3_bam
236720	/scratch/cgsb/coruzzi/testDir
8	/scratch/cgsb/coruzzi/System Volume Information
296175204	/scratch/cgsb/coruzzi/NPK
33132	/scratch/cgsb/coruzzi/mb23TFs
32272	/scratch/cgsb/coruzzi/rclone_logs
74176532	/scratch/cgsb/coruzzi/data_tga1_for_joseph
1323230532	/scratch/cgsb/coruzzi/eb139
338811444	/scratch/cgsb/coruzzi/kv15
20032384	/scratch/cgsb/coruzzi/For_Jose
281536	/scratch/cgsb/coruzzi/GFF
596290220	/scratch/cgsb/coruzzi/NitrogenTimeCourse
271124	/scratch/cgsb/coruzzi/TFActivityScore_project
102263104	/scratch/cgsb/coruzzi/NLP7_paper_files
660376	/scratch/cgsb/coruzzi/clj327
234470792	/scratch/cgsb/coruzzi/maize_TARGET
1477929240	/scratch/cgsb/coruzzi/VirtualPlant
4725264	/scratch/cgsb/coruzzi/CHIP_H3K27AC
4806048	/scratch/cgsb/coruzzi/motif_analysis
332596596	/scratch/cgsb/coruzzi/TARGET
528596	/scratch/cgsb/coruzzi/TAIR
42335356	/scratch/cgsb/coruzzi/TGA1_ChIP_TARGET
4161200	/scratch/cgsb/coruzzi/DAP
19128788	/scratch/cgsb/coruzzi/ja135
1027485308	/scratch/cgsb/coruzzi/Field_Timecourse
235284056	/scratch/cgsb/coruzzi/SDG8
949138808	/scratch/cgsb/coruzzi/jh6577
5230908	/scratch/cgsb/coruzzi/MEME
3839458096	/scratch/cgsb/coruzzi/cc5544
719624	/scratch/cgsb/coruzzi/bwt_indices
7676248	/scratch/cgsb/coruzzi/VirtualVMs
804112	/scratch/cgsb/coruzzi/DAMID_NOV_2018
386277940	/scratch/cgsb/coruzzi/NutriNet
368	/scratch/cgsb/coruzzi/motif_analysis.git
8	/scratch/cgsb/coruzzi/test_zma_chip
1325368	/scratch/cgsb/coruzzi/DAMID_FOR_MATT
17836834020	/scratch/cgsb/coruzzi
14684352	/scratch/cgsb/birnbaum/NucleiFastq
28255856	/scratch/cgsb/birnbaum/NucleiSingleCell_Ath_Med_brachy
27935956	/scratch/cgsb/birnbaum/Alvaro_samples
176550680	/scratch/cgsb/birnbaum/mk5636
74697492	/scratch/cgsb/birnbaum/cor1
351424796	/scratch/cgsb/birnbaum/DropSeq_Arab1
145071016	/scratch/cgsb/birnbaum/at_zm_alignment
8	/scratch/cgsb/birnbaum/KenStuff
71678180	/scratch/cgsb/birnbaum/CTR_CUT_4h_forarchive
117430628	/scratch/cgsb/birnbaum/Phloem Cells
10199804	/scratch/cgsb/birnbaum/Dropseq_Maize
4	/scratch/cgsb/birnbaum/ATACdata
16500	/scratch/cgsb/birnbaum/CTR_CUT_4hforarchive2
